index_original,Jour_Incident,Cause_Incident,Nb_TGV_Impactes,Minutes_Retard_Cumulees,Date,Service,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Commentaire annulations,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Commentaire retards au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)"
1456,31,une panne d'un TGV sur la ligne à grande vitesse Atlantique,7,87,2018-12,National,PARIS MONTPARNASSE,LAVAL,83,235,2,,39,8.505128205,1.104506438,,49,16.43877551,4.239842632,13,4.239842632,6,2,20.0,23.33333333,26.66666667,13.33333333,10.0,6.666666667
1459,4,un dérangement d'installation sur la ligne à grande vitesse Atlantique,22,466,2018-12,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,257,183,0,,17,7.535294118,0.257923497,,16,41.72604167,5.289708561,16,5.289708561,8,4,37.5,18.75,12.5,31.25,0.0,0.0
1459,7,un dérangement d'installation à l'entrée de Paris-Montparnasse,43,655,2018-12,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,257,183,0,,17,7.535294118,0.257923497,,16,41.72604167,5.289708561,16,5.289708561,8,4,37.5,18.75,12.5,31.25,0.0,0.0
1459,15,une collision avec un véhicule vers Agen,4,79,2018-12,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,257,183,0,,17,7.535294118,0.257923497,,16,41.72604167,5.289708561,16,5.289708561,8,4,37.5,18.75,12.5,31.25,0.0,0.0
1459,18,un incident caténaire à l'entrée de Paris-Montparnasse,79,1034,2018-12,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,257,183,0,,17,7.535294118,0.257923497,,16,41.72604167,5.289708561,16,5.289708561,8,4,37.5,18.75,12.5,31.25,0.0,0.0
1459,22,un dérangement de passage à niveau entre Montauaban et Agen,3,79,2018-12,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,257,183,0,,17,7.535294118,0.257923497,,16,41.72604167,5.289708561,16,5.289708561,8,4,37.5,18.75,12.5,31.25,0.0,0.0
1459,25,un heurt de sanglier sur la ligne à grande vitesse Atlantique,29,2082,2018-12,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,257,183,0,,17,7.535294118,0.257923497,,16,41.72604167,5.289708561,16,5.289708561,8,4,37.5,18.75,12.5,31.25,0.0,0.0
1459,31,une panne d'un TGV sur la ligne à grande vitesse Atlantique,7,87,2018-12,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,257,183,0,,17,7.535294118,0.257923497,,16,41.72604167,5.289708561,16,5.289708561,8,4,37.5,18.75,12.5,31.25,0.0,0.0
1460,4,un dérangement d'installation sur la ligne à grande vitesse Atlantique,22,466,2018-12,National,TOURS,PARIS MONTPARNASSE,75,178,0,,15,3.788888889,0.355337079,,38,13.63640351,3.558333333,9,3.558333333,4,1,4.761904762,38.0952381,38.0952381,14.28571429,0.0,4.761904762
1460,7,un dérangement d'installation à l'entrée de Paris-Montparnasse,43,655,2018-12,National,TOURS,PARIS MONTPARNASSE,75,178,0,,15,3.788888889,0.355337079,,38,13.63640351,3.558333333,9,3.558333333,4,1,4.761904762,38.0952381,38.0952381,14.28571429,0.0,4.761904762
1460,15,une fuite de matières dangereuses sur un tarin de marchandises au nord d'Angoulême,8,129,2018-12,National,TOURS,PARIS MONTPARNASSE,75,178,0,,15,3.788888889,0.355337079,,38,13.63640351,3.558333333,9,3.558333333,4,1,4.761904762,38.0952381,38.0952381,14.28571429,0.0,4.761904762
1460,18,un incident caténaire à l'entrée de Paris-Montparnasse,79,1034,2018-12,National,TOURS,PARIS MONTPARNASSE,75,178,0,,15,3.788888889,0.355337079,,38,13.63640351,3.558333333,9,3.558333333,4,1,4.761904762,38.0952381,38.0952381,14.28571429,0.0,4.761904762
1460,25,un heurt de sanglier sur la ligne à grande vitesse Atlantique,29,2082,2018-12,National,TOURS,PARIS MONTPARNASSE,75,178,0,,15,3.788888889,0.355337079,,38,13.63640351,3.558333333,9,3.558333333,4,1,4.761904762,38.0952381,38.0952381,14.28571429,0.0,4.761904762
1460,31,une panne d'un TGV sur la ligne à grande vitesse Atlantique,7,87,2018-12,National,TOURS,PARIS MONTPARNASSE,75,178,0,,15,3.788888889,0.355337079,,38,13.63640351,3.558333333,9,3.558333333,4,1,4.761904762,38.0952381,38.0952381,14.28571429,0.0,4.761904762
1480,01/12,2865? Personne dans les voies entre UCK et HGD,1,3,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,03/12,2865? Retard autre réseau,0,9,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,04/12,2891? Collision animal,1,7,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,05/12,2881? Retard sur autre réseau,0,8,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,07/12,2891? Franchissement signal fermé à CGV,18,5,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,08/12,Retard sur un autre réseau ? 2869,0,7,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,09/12,2893 ?Difficulté d’accroche à MZ,0,6,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,10/12,Retard sur un autre réseau ? 2873,1,0,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,11/12,Retard sur un autre réseau ? 2865,0,8,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,12/12,Retard sur un autre réseau ? 2883,3,1,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,13/12,Retard sur un autre réseau ? 2883,0,7,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,14/12,Retard sur un autre réseau ? 2873,1,1,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,16/12,Retard sur un autre réseau ? 2871,1,8,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,17/12,2873? ERTMS,1,6,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,18/12,Décontrôle aiguille à Livry - Louvercy ? 2855,2,8,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,20/12,Retard sur un autre réseau ? 2853,0,8,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,21/12,2680? Descente tardive TEE,1,8,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,22/12,Retard sur un autre réseau ? 2865,0,8,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,23/12,2662 ? Signal d’alarme,1,0,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,25/12,2865 ? Retard sur un autre réseau,0,9,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,26/12,2882? Attente remise d'ordre à MZV,1,4,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,27/12,2865 ? Retard sur un autre réseau,1,3,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,28/12,Retard sur un autre réseau? 2883,1,1,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,30/12,2893? Pb de fermeture des portes,0,8,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1480,31/12,2877? Attente matériel roulant,3,1,2018-12,National,METZ,PARIS EST,85,294,3,,146,8.63847032,4.402691867,,79,25.35232068,7.410252005,32,7.410252005,17,8,17.56756757,12.16216216,35.13513514,28.37837838,2.702702703,4.054054054
1481,05/12,5488?  Non-respect marche tracée,1,7,2018-12,National,STRASBOURG,NANTES,292,43,0,,8,3.5,0.575193798,,5,69.73666667,9.595348837,5,9.595348837,2,2,40.0,0.0,40.0,20.0,0.0,0.0
1481,07/12,5488? Absence tension en ligne à CGV,20,1,2018-12,National,STRASBOURG,NANTES,292,43,0,,8,3.5,0.575193798,,5,69.73666667,9.595348837,5,9.595348837,2,2,40.0,0.0,40.0,20.0,0.0,0.0
1481,23/12,5488? Signal d’alarme,2,9,2018-12,National,STRASBOURG,NANTES,292,43,0,,8,3.5,0.575193798,,5,69.73666667,9.595348837,5,9.595348837,2,2,40.0,0.0,40.0,20.0,0.0,0.0
1481,24/12,5487? Moutons sur les voies à Noyen,2,4,2018-12,National,STRASBOURG,NANTES,292,43,0,,8,3.5,0.575193798,,5,69.73666667,9.595348837,5,9.595348837,2,2,40.0,0.0,40.0,20.0,0.0,0.0
1503,4,un dérangement d'installation sur la ligne à grande vitesse Atlantique,22,466,2018-12,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94,419,2,,189,6.013932981,2.863589129,,84,17.90238095,4.680055955,32,4.680055955,11,4,23.80952381,30.15873016,26.98412698,14.28571429,3.174603175,1.587301587
1503,5,un accident de personne vers Ancenis,22,1227,2018-12,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94,419,2,,189,6.013932981,2.863589129,,84,17.90238095,4.680055955,32,4.680055955,11,4,23.80952381,30.15873016,26.98412698,14.28571429,3.174603175,1.587301587
1503,6,la panne d'un TER vers Morannes,9,237,2018-12,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94,419,2,,189,6.013932981,2.863589129,,84,17.90238095,4.680055955,32,4.680055955,11,4,23.80952381,30.15873016,26.98412698,14.28571429,3.174603175,1.587301587
1503,18,un incident caténaire à l'entrée de Paris-Montparnasse,79,1034,2018-12,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94,419,2,,189,6.013932981,2.863589129,,84,17.90238095,4.680055955,32,4.680055955,11,4,23.80952381,30.15873016,26.98412698,14.28571429,3.174603175,1.587301587
1503,19,un accident de personne à Varades,18,885,2018-12,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94,419,2,,189,6.013932981,2.863589129,,84,17.90238095,4.680055955,32,4.680055955,11,4,23.80952381,30.15873016,26.98412698,14.28571429,3.174603175,1.587301587
1503,25,un heurt de sanglier sur la ligne à grande vitesse Atlantique,29,2082,2018-12,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94,419,2,,189,6.013932981,2.863589129,,84,17.90238095,4.680055955,32,4.680055955,11,4,23.80952381,30.15873016,26.98412698,14.28571429,3.174603175,1.587301587
1503,31,une panne d'un TGV sur la ligne à grande vitesse Atlantique,7,87,2018-12,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,94,419,2,,189,6.013932981,2.863589129,,84,17.90238095,4.680055955,32,4.680055955,11,4,23.80952381,30.15873016,26.98412698,14.28571429,3.174603175,1.587301587
1509,4,un dérangement d'installation sur la ligne à grande vitesse Atlantique,22,466,2018-12,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61,410,1,,189,6.350617284,3.076731866,,104,14.65304487,4.37999185,27,4.37999185,11,3,12.90322581,27.41935484,37.09677419,14.51612903,0.0,8.064516129
1509,7,un dérangement d'installation à l'entrée de Paris-Montparnasse,43,655,2018-12,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61,410,1,,189,6.350617284,3.076731866,,104,14.65304487,4.37999185,27,4.37999185,11,3,12.90322581,27.41935484,37.09677419,14.51612903,0.0,8.064516129
1509,18,un incident caténaire à l'entrée de Paris-Montparnasse,79,1034,2018-12,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61,410,1,,189,6.350617284,3.076731866,,104,14.65304487,4.37999185,27,4.37999185,11,3,12.90322581,27.41935484,37.09677419,14.51612903,0.0,8.064516129
1509,25,un heurt de sanglier sur la ligne à grande vitesse Atlantique,29,2082,2018-12,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61,410,1,,189,6.350617284,3.076731866,,104,14.65304487,4.37999185,27,4.37999185,11,3,12.90322581,27.41935484,37.09677419,14.51612903,0.0,8.064516129
1509,31,une panne d'un TGV sur la ligne à grande vitesse Atlantique,7,87,2018-12,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61,410,1,,189,6.350617284,3.076731866,,104,14.65304487,4.37999185,27,4.37999185,11,3,12.90322581,27.41935484,37.09677419,14.51612903,0.0,8.064516129
1510,4,un dérangement d'installation sur la ligne à grande vitesse Atlantique,22,466,2018-12,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,179,0,,23,18.73913043,2.116759777,,18,48.71574074,7.075698324,18,7.075698324,11,4,52.94117647,29.41176471,11.76470588,5.882352941,0.0,0.0
1510,7,un dérangement d'installation à l'entrée de Paris-Montparnasse,43,655,2018-12,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,179,0,,23,18.73913043,2.116759777,,18,48.71574074,7.075698324,18,7.075698324,11,4,52.94117647,29.41176471,11.76470588,5.882352941,0.0,0.0
1510,15,une collision avec un véhicule vers Agen,4,79,2018-12,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,179,0,,23,18.73913043,2.116759777,,18,48.71574074,7.075698324,18,7.075698324,11,4,52.94117647,29.41176471,11.76470588,5.882352941,0.0,0.0
1510,18,un incident caténaire à l'entrée de Paris-Montparnasse,79,1034,2018-12,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,179,0,,23,18.73913043,2.116759777,,18,48.71574074,7.075698324,18,7.075698324,11,4,52.94117647,29.41176471,11.76470588,5.882352941,0.0,0.0
1510,22,un dérangement de passage à niveau entre Montauban et Agen,3,79,2018-12,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,179,0,,23,18.73913043,2.116759777,,18,48.71574074,7.075698324,18,7.075698324,11,4,52.94117647,29.41176471,11.76470588,5.882352941,0.0,0.0
1510,25,un heurt de sanglier sur la ligne à grande vitesse Atlantique,29,2082,2018-12,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,179,0,,23,18.73913043,2.116759777,,18,48.71574074,7.075698324,18,7.075698324,11,4,52.94117647,29.41176471,11.76470588,5.882352941,0.0,0.0
1510,31,une panne d'un TGV sur la ligne à grande vitesse Atlantique,7,87,2018-12,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,179,0,,23,18.73913043,2.116759777,,18,48.71574074,7.075698324,18,7.075698324,11,4,52.94117647,29.41176471,11.76470588,5.882352941,0.0,0.0
1515,01/12,5478? Csq non ouverture de signal à Massy,2,0,2018-12,National,NANTES,STRASBOURG,302,44,0,,18,5.328703704,2.318181818,,5,68.46666667,8.863257576,5,8.863257576,4,2,40.0,20.0,20.0,20.0,0.0,0.0
1515,04/12,5478? Non-respect marche tracée,1,5,2018-12,National,NANTES,STRASBOURG,302,44,0,,18,5.328703704,2.318181818,,5,68.46666667,8.863257576,5,8.863257576,4,2,40.0,20.0,20.0,20.0,0.0,0.0
1515,05/12,5478? Csq 2 BM isolés,1,6,2018-12,National,NANTES,STRASBOURG,302,44,0,,18,5.328703704,2.318181818,,5,68.46666667,8.863257576,5,8.863257576,4,2,40.0,20.0,20.0,20.0,0.0,0.0
1515,07/12,Traversées de voies à Antony? 5478,5,7,2018-12,National,NANTES,STRASBOURG,302,44,0,,18,5.328703704,2.318181818,,5,68.46666667,8.863257576,5,8.863257576,4,2,40.0,20.0,20.0,20.0,0.0,0.0
1515,10/12,5478? LTV entre Noyen et Le Mans,1,4,2018-12,National,NANTES,STRASBOURG,302,44,0,,18,5.328703704,2.318181818,,5,68.46666667,8.863257576,5,8.863257576,4,2,40.0,20.0,20.0,20.0,0.0,0.0
1515,17/12,5478? Ralentissement forfaitaire,2,0,2018-12,National,NANTES,STRASBOURG,302,44,0,,18,5.328703704,2.318181818,,5,68.46666667,8.863257576,5,8.863257576,4,2,40.0,20.0,20.0,20.0,0.0,0.0
1515,18/12,5478? PSH en gare,1,5,2018-12,National,NANTES,STRASBOURG,302,44,0,,18,5.328703704,2.318181818,,5,68.46666667,8.863257576,5,8.863257576,4,2,40.0,20.0,20.0,20.0,0.0,0.0
1515,19/12,5478? Accident de personne,12,3,2018-12,National,NANTES,STRASBOURG,302,44,0,,18,5.328703704,2.318181818,,5,68.46666667,8.863257576,5,8.863257576,4,2,40.0,20.0,20.0,20.0,0.0,0.0
1542,4,un dérangement d'installation sur la ligne à grande vitesse Atlantique,22,466,2018-12,National,LE MANS,PARIS MONTPARNASSE,60,424,1,,264,6.721464646,4.293774626,,144,15.18356481,5.771355398,38,5.771355398,12,5,14.94252874,41.37931034,26.43678161,16.09195402,0.0,1.149425287
1542,5,un accident de personne vers Ancenis,22,1227,2018-12,National,LE MANS,PARIS MONTPARNASSE,60,424,1,,264,6.721464646,4.293774626,,144,15.18356481,5.771355398,38,5.771355398,12,5,14.94252874,41.37931034,26.43678161,16.09195402,0.0,1.149425287
1542,6,la panne d'un TER vers Morannes,9,237,2018-12,National,LE MANS,PARIS MONTPARNASSE,60,424,1,,264,6.721464646,4.293774626,,144,15.18356481,5.771355398,38,5.771355398,12,5,14.94252874,41.37931034,26.43678161,16.09195402,0.0,1.149425287
1542,18,un incident caténaire à l'entrée de Paris-Montparnasse,79,1034,2018-12,National,LE MANS,PARIS MONTPARNASSE,60,424,1,,264,6.721464646,4.293774626,,144,15.18356481,5.771355398,38,5.771355398,12,5,14.94252874,41.37931034,26.43678161,16.09195402,0.0,1.149425287
1542,19,un accident de personne à Varades,18,885,2018-12,National,LE MANS,PARIS MONTPARNASSE,60,424,1,,264,6.721464646,4.293774626,,144,15.18356481,5.771355398,38,5.771355398,12,5,14.94252874,41.37931034,26.43678161,16.09195402,0.0,1.149425287
1542,25,un heurt de sanglier sur la ligne à grande vitesse Atlantique,29,2082,2018-12,National,LE MANS,PARIS MONTPARNASSE,60,424,1,,264,6.721464646,4.293774626,,144,15.18356481,5.771355398,38,5.771355398,12,5,14.94252874,41.37931034,26.43678161,16.09195402,0.0,1.149425287
1542,31,une panne d'un TGV sur la ligne à grande vitesse Atlantique,7,87,2018-12,National,LE MANS,PARIS MONTPARNASSE,60,424,1,,264,6.721464646,4.293774626,,144,15.18356481,5.771355398,38,5.771355398,12,5,14.94252874,41.37931034,26.43678161,16.09195402,0.0,1.149425287
1544,2,un dérangement sur un  passage à niveau à Bruz,4,112,2018-12,National,QUIMPER,PARIS MONTPARNASSE,223,251,1,,8,11.875,0.38,,16,40.96354167,5.7966,16,5.7966,6,4,31.25,18.75,25.0,25.0,0.0,0.0
1544,4,un dérangement d'installation sur la ligne à grande vitesse Atlantique,22,466,2018-12,National,QUIMPER,PARIS MONTPARNASSE,223,251,1,,8,11.875,0.38,,16,40.96354167,5.7966,16,5.7966,6,4,31.25,18.75,25.0,25.0,0.0,0.0
1544,6,un dérangement d'installation vers Connerré nécessitant une limitation de vitesse,17,193,2018-12,National,QUIMPER,PARIS MONTPARNASSE,223,251,1,,8,11.875,0.38,,16,40.96354167,5.7966,16,5.7966,6,4,31.25,18.75,25.0,25.0,0.0,0.0
1544,14,un incident caténaire à Vannes,9,199,2018-12,National,QUIMPER,PARIS MONTPARNASSE,223,251,1,,8,11.875,0.38,,16,40.96354167,5.7966,16,5.7966,6,4,31.25,18.75,25.0,25.0,0.0,0.0
1544,18,un incident caténaire à l'entrée de Paris-Montparnasse,79,1034,2018-12,National,QUIMPER,PARIS MONTPARNASSE,223,251,1,,8,11.875,0.38,,16,40.96354167,5.7966,16,5.7966,6,4,31.25,18.75,25.0,25.0,0.0,0.0
1544,25,un heurt de sanglier sur la ligne à grande vitesse Atlantique,29,2082,2018-12,National,QUIMPER,PARIS MONTPARNASSE,223,251,1,,8,11.875,0.38,,16,40.96354167,5.7966,16,5.7966,6,4,31.25,18.75,25.0,25.0,0.0,0.0
1544,27,un heurt d'animal entre Redon et Rennes,3,230,2018-12,National,QUIMPER,PARIS MONTPARNASSE,223,251,1,,8,11.875,0.38,,16,40.96354167,5.7966,16,5.7966,6,4,31.25,18.75,25.0,25.0,0.0,0.0
